"itemId","NAME","MID","ModelID"
"21038","senkuto","612","25188"
"21039","kurikaranotachi","323","24899"
"21040","shokudaikiri","151","24727"
"21041","sukezane","144","24720"
"21042","sukezane_+1","144","24720"
"21043","shichishito_+2","523","25099"
"21044","ichimonji-yofusa","144","24720"
"21045","bukyoku","151","24727"
"21046","kiikanemitsu","156","24732"
"21047","azukinagamitsu","618","25194"
"21048","torigashira_-1","392","24968"
"21049","anahera_blade","588","25164"
"21050","cama._tachi","147","24723"
"21051","shichishito_+1","523","25099"
"21052","tsurumaru","618","25194"
"21053","uguisumaru","156","24732"
"21054","suijingiri_km","618","25194"
"21055","kashiwadachi","146","24722"
"21056","tomonari","392","24968"
"21057","tomonari_+1","392","24968"
"21058","shichishito","523","25099"
"21059","ichijinto","612","25188"
"21135","claustrum","342","24918"
"21136","claustrum","554","25130"
"21137","tupsimati","429","25005"
"21138","tupsimati","570","25146"
"21139","laevateinn","416","24992"
"21140","laevateinn","557","25133"
"21141","nirvana","417","24993"
"21142","nirvana","567","25143"
"21143","hvergelmir","516","25092"
"21144","hvergelmir","581","25157"
"21145","exemplar","770","25346"
"21147","khatvanga","770","25346"
"21148","serenity","289","24865"
"21149","espiritus","442","25018"
"21150","akademos","438","25014"
"21151","lathi","305","24881"
"21152","reikikon","302","24878"
"21153","malice_masher","754","25330"
"21154","malice_masher_+1","754","25330"
"21155","marquetry_staff","302","24878"
"21156","nibiru_staff","742","25318"
"21157","blurred_staff","462","25038"
"21158","blurred_staff_+1","462","25038"
"21159","marin_staff","326","24902"
"21160","marin_staff_+1","326","24902"
"21161","mindmelter","726","25302"
"21162","pouwhenua","299","24875"
"21163","pouwhenua_+1","299","24875"
"21164","ababinili","292","24868"
"21165","ababinili_+1","292","24868"
"21166","staccato_staff","289","24865"
"21167","frazil_staff","327","24903"
"21168","ungeri_staff","625","25201"
"21169","keraunos","720","25296"
"21170","nilgal_pole","530","25106"
"21171","homestead_staff","295","24871"
"21172","home._scepter","625","25201"
"21173","kaladanda","604","25180"
"21174","gridarvor","306","24882"
"21175","coeus","305","24881"
"21176","ngqoqwanb","634","25210"
"21177","twebuliij","292","24868"
"21178","tumafyrig","294","24870"
"21179","lehbrailg_+2","438","25014"
"21180","uffrat_+2","442","25018"
"21181","venabulum","438","25014"
"21182","eminent_staff","341","24917"
"21183","eminent_pole","341","24917"
"21184","surma_staff","361","24937"
"21185","boonwell_staff","294","24870"
"21186","baqil_staff","462","25038"
"21187","paikea_-1","302","24878"
"21188","cama._staff","293","24869"
"21189","cama._pole","295","24871"
"21191","voay_staff_-1","583","25159"
"21192","voay_staff","583","25159"
"21193","voay_staff_+1","583","25159"
"21194","lehbrailg_+1","438","25014"
"21195","uffrat_+1","442","25018"
"21196","forefront_staff","295","24871"
"21197","forefront_scepter","625","25201"
"21198","soothsayer_staff","331","24907"
"21199","yaskomos_pole","298","24874"
"21200","atinian_staff","289","24865"
"21201","atinian_staff_+1","289","24865"
"21202","balsam_staff","293","24869"
"21203","astralwatcher","293","24869"
"21204","sortilevel_staff","324","24900"
"21205","avitap_pole","302","24878"
"21206","hemolele_staff","289","24865"
"21207","hemolele_staff_+1","289","24865"
"21208","lehbrailg","438","25014"
"21209","uffrat","442","25018"
"21504","arasy_sainti","506","25082"
"21505","arasy_sainti_+1","506","25082"
"21506","jolt_counter","129","24705"
"21507","jolt_counter_+1","129","24705"
"21509","premium_mogti","481","25057"
"21510","voluspa_knuckles","129","24705"
"21511","hep._baghnakhs","141","24717"
"21512","hep._baghnakhs_+1","141","24717"
"21513","raetic_baghnakhs","143","24719"
"21514","rae._baghnakhs_+1","143","24719"
"21515","tokko_knuckles","129","24705"
"21516","ajja_knuckles","135","24711"
"21517","eletta_knuckles","134","24710"
"21518","kaja_knuckles","479","25055"
"21519","karambit","478","25054"
"21521","melee_fists","121","24697"
"21522","hes._fists","121","24697"
"21523","sagitta","480","25056"
"21524","pantin_fists","121","24697"
"21525","pitre_fists","121","24697"
"21526","xiucoatl","480","25056"
"21527","sakpatas_fists","477","25053"
"21528","dragon_fangs","482","25058"
"21529","premium_heart","481","25057"
"21530","tokkosho","476","25052"
"21531","prime_fists","134","24710"
"21532","varga_purnikawa","475","25051"
"21533","varga_purnikawa","475","25051"
"21534","varga_purnikawa","475","25051"
"21535","varga_purnikawa","474","25050"
"21654","arasy_claymore","69","24645"
"21655","arasy_claymore_+1","69","24645"
"21656","dyrnwyn","321","24897"
"21657","dyrnwyn_+1","321","24897"
"21658","brave_blade_ii","792","25368"
"21659","beryllium_sword","65","24641"
"21660","bery._sword_+1","65","24641"
"21661","rune_algol","386","24962"
"21662","raetic_algol","386","24962"
"21663","raetic_algol_+1","386","24962"
"21664","zantetsuken_x","809","25385"
"21665","voluspa_blade","74","24650"
"21667","futhark_claymore","64","24640"
"21668","peord_claymore","64","24640"
"21669","morgelai","810","25386"
"21670","tokko_claymore","70","24646"
"21671","ajja_claymore","69","24645"
"21672","eletta_claymore","542","25118"
"21673","kaja_claymore","838","25414"
"21674","nandaka","849","25425"
"21675","agwus_claymore","881","25457"
"21676","brave_blade_iii","792","25368"
"21680","goujian","868","25444"
"21681","ophidian_sword","863","25439"
"21682","lament","808","25384"
"21683","ragnarok","546","25122"
"21684","caladbolg","573","25149"
"21685","epeolatry","706","25282"
"21686","zulfiqar","529","25105"
"21687","takoba","542","25118"
"21688","montante","377","24953"
"21689","montante_+1","377","24953"
"21690","ushenzi","67","24643"
"21691","ushenzi_+1","67","24643"
"21693","irradiance_blade","776","25352"
"21694","lionheart","762","25338"
"21695","nullis","74","24650"
"21696","nullis_+1","74","24650"
"21697","humility","630","25206"
"21698","bidenhander","705","25281"
"21699","nibiru_faussar","734","25310"
"21700","blurred_claymore","463","25039"
"21701","blurred_clay._+1","463","25039"
"21702","kladenets","74","24650"
"21703","kladenets_+1","74","24650"
"21754","aganoshe","451","25027"
"21755","hodadenon","520","25096"
"21756","bravura","548","25124"
"21757","conqueror","555","25131"
"21758","ukonvasara","575","25151"
"21759","autarchs_axe","864","25440"
"21761","zadha_chopper","99","24675"
"21762","arasy_axe","92","24668"
"21763","arasy_axe_+1","92","24668"
"21764","drastic_axe","794","25370"
"21765","hepatizon_axe","93","24669"
"21766","hepatizon_axe_+1","93","24669"
"21767","raetic_chopper","335","24911"
"21768","raetic_chopper_+1","335","24911"
"21769","voluspa_chopper","363","24939"
"21770","helgoland","869","25445"
"21772","war._chopper","92","24668"
"21773","agoge_chopper","92","24668"
"21774","labraunda","812","25388"
"21775","tokko_chopper","98","24674"
"21776","ajja_chopper","97","24673"
"21777","eletta_chopper","520","25096"
"21778","kaja_chopper","603","25179"
"21779","lycurgos","603","25179"
"21780","bunzis_chopper","885","25461"
"21781","prime_great_axe","434","25010"
"21782","laphria","548","25124"
"21783","laphria","548","25124"
"21784","laphria","548","25124"
"21785","laphria","548","25124"
"21786","poison_axe","794","25370"
"21787","poison_axe_+1","794","25370"
"21804","obschine","393","24969"
"21805","pixquizpan","366","24942"
"21806","pixquizpan_+1","366","24942"
"21808","apocalypse","550","25126"
"21809","liberator","561","25137"
"21810","redemption","576","25152"
"21812","arasy_scythe","194","24770"
"21813","arasy_scythe_+1","194","24770"
"21814","final_sickle","795","25371"
"21815","maliya_sickle","393","24969"
"21816","maliya_sickle_+1","393","24969"
"21817","rune_scythe","521","25097"
"21818","raetic_scythe","521","25097"
"21819","raetic_scythe_+1","521","25097"
"21820","lost_sickle","795","25371"
"21821","lost_sickle_+1","795","25371"
"21822","voluspa_scythe","194","24770"
"21823","abyss_scythe","372","24948"
"21824","fallens_scythe","372","24948"
"21825","father_time","815","25391"
"21826","tokko_scythe","194","24770"
"21827","ajja_scythe","194","24770"
"21828","eletta_scythe","201","24777"
"21829","kaja_scythe","842","25418"
"21830","drepanum","842","25418"
"21831","ligeia_scythe","759","25335"
"21832","agwus_scythe","883","25459"
"21833","prime_scythe","194","24770"
"21834","foenaria","550","25126"
"21835","foenaria","550","25126"
"21836","foenaria","550","25126"
"21837","foenaria","550","25126"
"21854","reienkyo","391","24967"
"21855","lembing","214","24790"
"21856","geirrothr","405","24981"
"21857","gungnir","549","25125"
"21858","ryunohige","566","25142"
"21859","rhongomiant","577","25153"
"21860","aern_spear","828","25404"
"21861","aern_spear_ii","894","25470"
"21862","mizukage_naginata","799","25375"
"21863","tzee_xicus_blade","821","25397"
"21864","voluspa_lance","209","24785"
"21865","arasy_lance","370","24946"
"21866","arasy_lance_+1","370","24946"
"21867","sha_wujings_lance","786","25362"
"21868","sha_wujings_la._+1","786","25362"
"21869","exalted_spear","206","24782"
"21870","exalted_spear_+1","206","24782"
"21871","raetic_halberd","337","24913"
"21872","raetic_halberd_+1","337","24913"
"21876","wyrm_lance","370","24946"
"21877","pteroslaver_lance","370","24946"
"21878","aram","817","25393"
"21879","tokko_lance","349","24925"
"21880","ajja_lance","391","24967"
"21881","eletta_lance","453","25029"
"21882","kaja_lance","841","25417"
"21883","shining_one","841","25417"
"21884","ikengas_lance","875","25451"
"21885","hebos_spear","786","25362"
"21886","iapetus","890","25466"
"21887","prime_lance","209","24785"
"21888","gae_buide","549","25125"
"21889","gae_buide","549","25125"
"21890","gae_buide","549","25125"
"21891","gae_buide","549","25125"
"21954","amanomurakumo","552","25128"
"21955","kogarasumaru","564","25140"
"21956","masamune","579","25155"
"21960","ashijiro_no_tachi","154","24730"
"21961","ashi._no_tachi_+1","154","24730"
"21963","beryllium_tachi","154","24730"
"21964","beryllium_tachi_+1","154","24730"
"21965","zanmato","788","25364"
"21966","zanmato_+1","788","25364"
"21967","melon_slicer","368","24944"
"21968","saotome-no-tachi","148","24724"
"21969","sakonji-no-tachi","148","24724"
"21970","fusenaikyo","813","25389"
"21971","tokko_tachi","154","24730"
"21972","ajja_tachi","156","24732"
"21973","eletta_tachi","155","24731"
"21974","kaja_tachi","844","25420"
"21975","hachimonji","844","25420"
"21976","voluspa_tachi","154","24730"
"21977","mutsunokami","791","25367"
"21978","mutsunokami_+1","791","25367"
"21979","gekkei","878","25454"
"21980","zanmato_+2","788","25364"
"21981","mutsu._yoshi.","791","25367"
"21982","genshito","148","24724"
"21983","kusanagi","514","25090"
"21984","kusanagi","514","25090"
"21985","kusanagi","514","25090"
"21986","kusanagi","514","25090"
"22054","grioavolr","601","25177"
"22055","oranyan","306","24882"
"22056","gozuki_mezuki","361","24937"
"22057","contemplator","442","25018"
"22058","contemplator_+1","442","25018"
"22060","claustrum","554","25130"
"22061","tupsimati","570","25146"
"22062","laevateinn","557","25133"
"22063","nirvana","567","25143"
"22064","hvergelmir","581","25157"
"22065","aern_staff","829","25405"
"22066","aern_staff_ii","895","25471"
"22067","levin","867","25443"
"22068","savage._pole","870","25446"
"22069","hapy_staff","806","25382"
"22070","ranine_staff","861","25437"
"22071","profane_staff","872","25448"
"22072","lamia_staff","832","25408"
"22074","arasy_staff","292","24868"
"22075","arasy_staff_+1","292","24868"
"22076","was","306","24882"
"22077","was_+1","306","24882"
"22078","exalted_staff","361","24937"
"22079","exalted_staff_+1","361","24937"
"22080","raetic_staff","305","24881"
"22081","raetic_staff_+1","305","24881"
"22082","tokko_staff","291","24867"
"22083","ajja_staff","293","24869"
"22084","eletta_staff","305","24881"
"22085","kaja_staff","846","25422"
"22086","xoanon","846","25422"
"22087","malignance_pole","441","25017"
"22088","voluspa_pole","298","24874"
"22089","sophistry","871","25447"
"22091","sorcerers_staff","326","24902"
"22092","archmages_staff","326","24902"
"22093","kaumodaki","820","25396"
"22094","summoners_staff","326","24902"
"22095","glyphic_staff","326","24902"
"22096","draumstafir","820","25396"
"22097","argute_staff","326","24902"
"22098","pedagogy_staff","326","24902"
"22099","musa","820","25396"
"22100","mpacas_staff","880","25456"
"22101","pandits_staff","797","25373"
"22102","prime_staff","303","24879"
"22103","opashoro","554","25130"
"22104","opashoro","554","25130"
"22105","opashoro","554","25130"
"22106","opashoro","554","25130"
